BIDGBPUSD;BIDUSDJPY;ASKGBPJPY
1.2397;103.7;128.626
1.2398;103.69;128.623
1.2398;103.7;128.621
1.2398;103.7;128.621
1.2398;103.68;128.601
1.2397;103.7;128.623
1.2397;103.69;128.616
1.2398;103.7;128.633
1.2399;103.69;128.622
1.2398;103.68;128.609
1.2398;103.69;128.613
1.2399;103.68;128.607
1.2399;103.69;128.621
1.2399;103.69;128.636
1.24;103.67;128.626
1.2399;103.66;128.6
1.24;103.66;128.602
1.24;103.67;128.606
1.2398;103.67;128.588
1.2397;103.68;128.601
1.2397;103.66;128.58
1.2397;103.66;128.578
1.2398;103.66;128.572
1.2398;103.66;128.579
1.2397;103.65;128.562
1.2397;103.66;128.57
1.2397;103.64;128.553
1.2398;103.64;128.554
1.2398;103.63;128.535
1.2398;103.62;128.526
1.2398;103.62;128.535
1.2398;103.62;128.533
1.2398;103.62;128.527
1.2398;103.62;128.518
1.2398;103.61;128.512
1.2398;103.61;128.512
1.2396;103.61;128.503
1.2396;103.61;128.5
1.2397;103.6;128.49
1.2397;103.6;128.498
1.2397;103.6;128.501
1.2397;103.6;128.495
1.2397;103.6;128.492
1.2397;103.6;128.489
1.2397;103.61;128.5
1.2397;103.63;128.525
1.2397;103.62;128.532
1.2397;103.65;128.558
1.2397;103.66;128.569
1.2397;103.67;128.587
1.2397;103.67;128.574
1.2396;103.67;128.575
1.2396;103.67;128.576
1.2396;103.66;128.569
1.2396;103.66;128.567
1.2396;103.66;128.566
1.2397;103.65;128.549
1.2396;103.65;128.548
1.2397;103.63;128.532
1.2397;103.63;128.53
1.2396;103.62;128.525
1.2397;103.62;128.522
1.2396;103.6;128.496
1.2396;103.6;128.493
1.2396;103.6;128.487
1.2396;103.6;128.486
1.2396;103.6;128.484
1.2396;103.6;128.497
1.2396;103.6;128.494
1.2396;103.61;128.503
1.2397;103.62;128.518
1.2397;103.61;128.511
1.2397;103.61;128.511
1.2397;103.61;128.508
1.2397;103.61;128.506
1.2398;103.61;128.504
1.2397;103.61;128.511
1.2397;103.6;128.502
1.2397;103.6;128.493
1.2397;103.6;128.495
1.2397;103.6;128.498
1.2397;103.58;128.478
1.2398;103.54;128.429
1.2397;103.54;128.428
1.2397;103.56;128.448
1.2397;103.56;128.441
1.2397;103.56;128.448
1.2397;103.56;128.448
1.2397;103.57;128.458
1.2397;103.57;128.456
1.2398;103.56;128.47
1.2398;103.56;128.461
1.2398;103.54;128.441
1.2397;103.56;128.459
1.2398;103.56;128.463
1.2399;103.56;128.484
1.2398;103.56;128.458
1.24;103.54;128.469
1.24;103.54;128.463
1.2399;103.54;128.456
1.2399;103.54;128.443
1.2401;103.53;128.455
1.2401;103.56;128.502
1.2401;103.55;128.492
1.2401;103.55;128.493
1.2402;103.56;128.502
1.2402;103.56;128.502
1.2402;103.56;128.502
1.2401;103.56;128.5
1.2402;103.56;128.512
1.2402;103.54;128.481
1.2403;103.54;128.491
1.2403;103.55;128.505
1.2403;103.55;128.513
1.2404;103.56;128.516
1.2403;103.58;128.528
1.2402;103.58;128.519
1.2401;103.58;128.509
1.2402;103.58;128.518
1.2402;103.58;128.525
1.2402;103.56;128.503
1.2402;103.56;128.495
1.2402;103.55;128.495
1.2402;103.55;128.488
1.2402;103.57;128.507
1.2402;103.58;128.522
1.2402;103.58;128.517
1.2402;103.58;128.525
1.2402;103.58;128.529
1.2403;103.57;128.522
1.2403;103.57;128.523
1.2403;103.57;128.523
1.2403;103.57;128.522
1.2403;103.6;128.56
1.24;103.62;128.552
1.24;103.62;128.557
1.24;103.62;128.554
1.2399;103.61;128.535
1.2399;103.62;128.542
1.2399;103.61;128.533
1.2398;103.62;128.541
1.2397;103.63;128.527
1.2398;103.62;128.53
1.2399;103.6;128.51
1.2399;103.58;128.491
1.2399;103.58;128.482
1.2398;103.57;128.475
1.2398;103.57;128.474
1.2399;103.57;128.479
1.2399;103.57;128.478
1.2399;103.58;128.486
1.2399;103.57;128.478
1.2397;103.58;128.478
1.2398;103.57;128.473
1.2398;103.57;128.466
1.2398;103.57;128.483
1.2398;103.57;128.465
1.2398;103.57;128.482
1.2399;103.58;128.494
1.2398;103.6;128.503
1.2398;103.59;128.498
1.2398;103.58;128.488
1.2398;103.58;128.486
1.2397;103.6;128.495
1.2397;103.59;128.493
1.2397;103.62;128.515
1.2397;103.62;128.516
1.2397;103.62;128.509
1.2396;103.62;128.501
1.2395;103.6;128.481
1.2395;103.61;128.49
1.2395;103.61;128.484
1.2395;103.6;128.477
1.2395;103.59;128.464
1.2396;103.59;128.475
1.2396;103.58;128.474
1.2397;103.58;128.479
1.2397;103.58;128.482
1.2397;103.58;128.473
1.2398;103.57;128.478
1.2398;103.58;128.481
1.2399;103.58;128.488
1.2399;103.59;128.495
1.2399;103.59;128.502
1.2399;103.59;128.499
1.2399;103.59;128.5
1.2398;103.59;128.491
1.2398;103.61;128.505
1.2397;103.6;128.497
1.2397;103.59;128.487
1.2398;103.59;128.488
1.2398;103.59;128.484
1.2398;103.58;128.474
1.2398;103.58;128.486
1.2399;103.6;128.504
1.2399;103.59;128.496
1.2399;103.58;128.484
1.2398;103.57;128.466
1.2398;103.57;128.465
1.2398;103.57;128.459
1.2398;103.57;128.459
1.2401;103.58;128.515
1.2401;103.58;128.51
1.2401;103.54;128.456
1.2401;103.52;128.44
1.2403;103.52;128.452
1.2404;103.51;128.461
1.2405;103.51;128.466
1.2405;103.52;128.486
1.2406;103.52;128.486
1.2404;103.53;128.488
1.2405;103.53;128.491
1.2405;103.53;128.495
1.2406;103.53;128.494
1.2405;103.53;128.493
1.2406;103.54;128.503
1.2405;103.54;128.504
1.2405;103.53;128.492
1.2405;103.53;128.489
1.2404;103.52;128.478
1.2405;103.52;128.484
1.2406;103.52;128.482
1.2406;103.51;128.476
1.2407;103.51;128.475
1.2407;103.51;128.481
1.2408;103.51;128.494
1.2409;103.51;128.498
1.2409;103.51;128.493
1.2409;103.51;128.509
1.241;103.51;128.511
1.241;103.51;128.514
1.2411;103.5;128.508
1.2412;103.49;128.515
1.2412;103.48;128.496
1.2412;103.48;128.494
1.2413;103.48;128.502
1.2413;103.48;128.518
1.2413;103.49;128.519
1.2413;103.5;128.54
1.2414;103.49;128.533
1.2414;103.49;128.531
1.2414;103.49;128.53
1.2414;103.49;128.517
1.2414;103.48;128.514
1.2414;103.48;128.517
1.2414;103.49;128.517
1.2414;103.49;128.514
1.2413;103.49;128.515
1.2413;103.49;128.517
1.2413;103.5;128.525
1.2412;103.49;128.503
1.2412;103.48;128.507
1.2413;103.48;128.502
1.2412;103.48;128.491
1.2412;103.48;128.487
1.2412;103.47;128.495
1.2413;103.48;128.496
1.2412;103.46;128.47
1.2413;103.46;128.484
1.2415;103.46;128.49
1.2415;103.45;128.485
1.2416;103.44;128.483
1.2416;103.44;128.487
1.2416;103.44;128.483
1.2416;103.43;128.471
1.2416;103.43;128.468
1.2416;103.42;128.462
1.2416;103.4;128.444
1.2416;103.4;128.438
1.2416;103.4;128.448
1.2415;103.41;128.45
1.2414;103.42;128.441
1.2413;103.43;128.444
1.2414;103.43;128.467
1.2414;103.44;128.473
1.2414;103.43;128.47
1.2413;103.44;128.457
1.2412;103.44;128.456
1.2414;103.44;128.462
1.2415;103.42;128.455
1.2416;103.43;128.482
1.2415;103.45;128.493
1.2415;103.45;128.489
1.2414;103.46;128.489
1.2414;103.45;128.487
1.2415;103.45;128.487
1.2414;103.44;128.464
1.2414;103.43;128.459
1.2415;103.43;128.471
1.2416;103.43;128.462
1.2416;103.42;128.456
1.2415;103.42;128.448
1.2415;103.42;128.448
1.2415;103.42;128.452
1.2415;103.42;128.448
1.2415;103.42;128.446
1.2415;103.41;128.436
1.2414;103.41;128.433
1.2415;103.4;128.439
1.2416;103.4;128.436
1.2416;103.4;128.433
1.2416;103.4;128.432
1.2416;103.4;128.429
1.2416;103.38;128.409
1.2416;103.37;128.397
1.2416;103.36;128.389
1.2416;103.36;128.388
1.2417;103.36;128.393
1.2416;103.39;128.424
1.2415;103.37;128.393
1.2414;103.37;128.385
1.2415;103.37;128.392
1.2415;103.37;128.392
1.2414;103.37;128.382
1.2414;103.37;128.38
1.2413;103.37;128.373
1.2413;103.37;128.377
1.2414;103.37;128.374
1.2414;103.37;128.383
1.2413;103.37;128.377
1.2413;103.37;128.379
1.2414;103.38;128.387
1.2414;103.37;128.38
1.2414;103.37;128.38
1.2414;103.37;128.378
1.2414;103.36;128.38
1.2415;103.36;128.381
1.2415;103.36;128.376
1.2415;103.36;128.379
1.2415;103.36;128.382
1.2415;103.36;128.384
1.2415;103.36;128.379
1.2415;103.36;128.382
1.2415;103.36;128.378
1.2415;103.36;128.38
1.2415;103.37;128.388
1.2413;103.37;128.359
1.2413;103.36;128.36
1.2413;103.37;128.36
1.2413;103.36;128.357
1.2413;103.36;128.354
1.2413;103.36;128.349
1.2413;103.35;128.345
1.2413;103.35;128.344
1.2413;103.36;128.357
1.2413;103.36;128.348
1.2413;103.36;128.348
1.2413;103.36;128.347
1.2413;103.35;128.337
1.2413;103.35;128.341
1.2413;103.35;128.344
1.2413;103.35;128.34
1.2413;103.35;128.34
1.2413;103.35;128.34
1.2412;103.35;128.335
1.2413;103.34;128.319
1.2413;103.33;128.329
1.2414;103.32;128.308
1.2414;103.31;128.308
1.2414;103.31;128.295
1.2412;103.32;128.296
1.2412;103.32;128.292
1.2412;103.32;128.299
1.2412;103.31;128.284
1.2412;103.31;128.289
1.2412;103.32;128.293
1.2412;103.32;128.302
1.2412;103.32;128.3
1.2412;103.31;128.289
1.2412;103.32;128.295
1.2413;103.32;128.3
1.2413;103.32;128.304
1.2413;103.33;128.311
1.2413;103.33;128.322
1.2413;103.32;128.316
1.2413;103.33;128.321
1.2414;103.33;128.324
1.2414;103.33;128.318
1.2414;103.32;128.315
1.2414;103.32;128.308
1.2414;103.32;128.314
1.2414;103.32;128.313
1.2414;103.32;128.315
1.2415;103.31;128.323
1.2414;103.31;128.31
1.2415;103.31;128.32
1.2415;103.31;128.316
1.2415;103.31;128.313
1.2415;103.31;128.311
1.2415;103.31;128.314
1.2415;103.3;128.301
1.2415;103.28;128.28
1.2415;103.27;128.271
1.2415;103.27;128.27
1.2415;103.27;128.274
1.2415;103.27;128.264
1.2414;103.27;128.257
1.2415;103.26;128.262
1.2416;103.26;128.275
1.2416;103.25;128.256
1.2416;103.26;128.264
1.2415;103.26;128.27
1.2416;103.28;128.282
1.2416;103.27;128.288
1.2416;103.27;128.29
1.2417;103.3;128.329
1.2417;103.3;128.33
1.2418;103.29;128.329
1.2418;103.29;128.321
1.2418;103.29;128.314
1.2418;103.29;128.315
1.2414;103.28;128.281
1.2414;103.29;128.272
1.2413;103.29;128.269
1.2413;103.29;128.269
1.2413;103.29;128.266
1.2413;103.29;128.261
1.2413;103.29;128.265
1.2413;103.29;128.268
1.2412;103.3;128.268
1.2411;103.3;128.267
1.2411;103.29;128.258
1.2411;103.28;128.246
1.241;103.3;128.247
1.2411;103.29;128.247
1.2411;103.29;128.24
1.2411;103.28;128.231
1.2411;103.28;128.232
1.2412;103.27;128.242
1.2411;103.28;128.239
1.2412;103.28;128.254
1.2412;103.28;128.257
1.2413;103.28;128.26
1.2413;103.28;128.263
1.2414;103.27;128.254
1.2414;103.26;128.246
1.2414;103.26;128.242
1.2414;103.26;128.251
1.2414;103.27;128.26
1.2415;103.26;128.251
1.2414;103.28;128.263
1.2414;103.29;128.282
1.2414;103.3;128.294
1.2414;103.31;128.303
1.2414;103.32;128.306
1.2413;103.31;128.297
1.2413;103.33;128.313
1.2413;103.32;128.304
1.2413;103.33;128.33
1.2413;103.33;128.332
1.2414;103.34;128.331
1.2413;103.34;128.342
1.2413;103.34;128.334
1.2413;103.34;128.334
1.2413;103.34;128.335
1.2414;103.34;128.34
1.2415;103.34;128.349
1.2416;103.32;128.35
1.2417;103.32;128.35
1.2417;103.32;128.347
1.2417;103.32;128.344
1.2417;103.32;128.346
1.2416;103.33;128.352
1.2417;103.32;128.347
1.2417;103.32;128.349
1.2417;103.32;128.354
1.2418;103.32;128.351
1.2417;103.32;128.347
1.2418;103.31;128.346
1.2418;103.31;128.351
1.2418;103.31;128.355
1.2418;103.31;128.349
1.2418;103.29;128.333
1.2419;103.29;128.326
1.2418;103.29;128.326
1.2417;103.29;128.313
1.2417;103.29;128.308
1.2418;103.27;128.294
1.2418;103.27;128.3
1.2418;103.27;128.303
1.2418;103.27;128.304
1.2419;103.28;128.31
1.2419;103.28;128.326
1.2419;103.29;128.329
1.2419;103.29;128.328
1.2419;103.29;128.33
1.2419;103.29;128.322
1.2419;103.28;128.323
1.2419;103.28;128.324
1.2419;103.29;128.327
1.2419;103.29;128.326
1.2419;103.29;128.339
1.2419;103.3;128.348
1.2419;103.3;128.352
1.242;103.3;128.345
1.242;103.29;128.336
1.242;103.29;128.338
1.242;103.29;128.329
1.242;103.29;128.331
1.242;103.3;128.351
1.242;103.3;128.352
1.242;103.3;128.351
1.242;103.3;128.35
1.242;103.29;128.348
1.2421;103.29;128.351
1.2421;103.3;128.36
1.2421;103.3;128.364
1.2422;103.3;128.365
1.2422;103.3;128.37
1.2423;103.29;128.367
1.2422;103.29;128.363
1.2422;103.29;128.362
1.242;103.29;128.337
1.242;103.28;128.331
1.242;103.28;128.329
1.2421;103.28;128.333
1.242;103.28;128.333
1.242;103.28;128.332
1.242;103.28;128.33
1.242;103.28;128.33
1.242;103.28;128.33
1.242;103.28;128.325
1.242;103.27;128.316
1.242;103.27;128.317
1.242;103.27;128.318
1.242;103.27;128.323
1.2421;103.27;128.329
1.2421;103.27;128.329
1.242;103.27;128.319
1.242;103.28;128.321
1.242;103.26;128.301
1.242;103.26;128.297
1.242;103.26;128.3
1.242;103.26;128.298
1.242;103.26;128.306
1.2419;103.26;128.295
1.2419;103.26;128.293
1.2419;103.26;128.289
1.2418;103.26;128.285
1.2418;103.25;128.281
1.2419;103.25;128.288
1.2419;103.26;128.292
1.2419;103.26;128.297
1.2419;103.26;128.29
1.2418;103.26;128.28
1.2418;103.25;128.279
1.2418;103.26;128.28
1.2418;103.26;128.282
1.2418;103.26;128.289
1.2418;103.27;128.286
1.2417;103.27;128.293
1.2417;103.27;128.286
1.2417;103.26;128.285
1.2417;103.27;128.29
1.2417;103.29;128.318
1.2417;103.3;128.32
1.2417;103.3;128.321
1.2416;103.3;128.309
1.2416;103.31;128.328
1.2417;103.3;128.327
1.2417;103.31;128.335
1.2418;103.31;128.343
1.2417;103.32;128.349
1.2417;103.32;128.352
1.2417;103.32;128.355
1.2417;103.34;128.378
1.2417;103.34;128.384
1.2417;103.35;128.38
1.2417;103.35;128.378
1.2416;103.35;128.374
1.2416;103.35;128.37
1.2415;103.36;128.36
1.2415;103.36;128.378
1.2417;103.37;128.4
1.2417;103.37;128.415
1.2417;103.37;128.41
1.2416;103.37;128.391
1.2416;103.36;128.391
1.2416;103.36;128.383
1.2416;103.36;128.379
1.2416;103.36;128.379
1.2416;103.35;128.378
1.2417;103.35;128.389
1.2417;103.36;128.391
1.2416;103.36;128.381
1.2417;103.36;128.396
1.2416;103.37;128.397
1.2416;103.37;128.393
1.2416;103.37;128.392
1.2416;103.37;128.389
1.2416;103.38;128.401
1.2415;103.38;128.405
1.2415;103.39;128.402
1.2415;103.39;128.4
1.2415;103.39;128.409
1.2415;103.39;128.411
1.2415;103.39;128.412
1.2415;103.39;128.412
1.2415;103.39;128.412
1.2415;103.39;128.413
1.2415;103.39;128.406
1.2415;103.39;128.403
1.2415;103.38;128.395
1.2415;103.37;128.383
1.2415;103.37;128.376
1.2415;103.37;128.383
1.2415;103.36;128.363
1.2415;103.36;128.362
1.2415;103.37;128.375
1.2414;103.37;128.374
1.2415;103.36;128.367
1.2414;103.36;128.358
1.2413;103.36;128.357
1.2414;103.36;128.356
1.2414;103.36;128.356
1.2413;103.36;128.35
1.2412;103.34;128.322
1.2413;103.33;128.303
1.2413;103.32;128.308
1.2413;103.34;128.321
1.2412;103.34;128.317
1.2412;103.35;128.32
1.2412;103.35;128.322
1.2412;103.34;128.32
1.2413;103.31;128.288
1.2413;103.31;128.287
1.2413;103.32;128.296
1.2413;103.32;128.303
1.2413;103.32;128.304
1.2413;103.31;128.292
1.2413;103.31;128.294
1.2414;103.31;128.29
1.2413;103.31;128.286
1.2413;103.3;128.283
1.2412;103.3;128.272
1.2413;103.29;128.267
1.2413;103.29;128.255
1.2413;103.28;128.249
1.2413;103.28;128.252
1.2413;103.26;128.231
1.2413;103.25;128.208
1.2413;103.26;128.232
1.2413;103.26;128.236
1.2413;103.26;128.227
1.2413;103.25;128.208
1.2413;103.24;128.208
1.2412;103.25;128.202
1.2412;103.24;128.192
1.2412;103.24;128.194
1.2412;103.24;128.193
1.2413;103.24;128.199
1.2413;103.23;128.197
1.2413;103.23;128.192
1.2413;103.23;128.186
1.2412;103.23;128.181
1.2413;103.22;128.178
1.2413;103.22;128.178
1.2413;103.21;128.172
1.2413;103.21;128.165
1.2413;103.2;128.157
1.2414;103.19;128.155
1.2413;103.2;128.139
1.2413;103.19;128.137
1.2413;103.18;128.137
1.2413;103.18;128.122
1.2413;103.15;128.097
1.2413;103.12;128.07
1.2412;103.11;128.044
1.2412;103.14;128.067
1.2412;103.16;128.095
1.2412;103.17;128.118
1.2412;103.18;128.119
1.2412;103.17;128.121
1.2412;103.16;128.104
1.2412;103.16;128.1
1.2412;103.15;128.092
1.2411;103.17;128.111
1.2412;103.18;128.114
1.2412;103.16;128.105
1.2412;103.17;128.106
1.2412;103.16;128.102
1.2412;103.17;128.104
1.2411;103.17;128.096
1.2413;103.14;128.088
1.2414;103.16;128.115
1.2414;103.16;128.113
1.2414;103.15;128.107
1.2414;103.15;128.099
1.2413;103.15;128.092
1.2413;103.15;128.096
1.2413;103.14;128.088
1.2414;103.14;128.089
1.2413;103.16;128.114
1.2413;103.17;128.121
1.2412;103.18;128.124
1.2412;103.18;128.124
1.2412;103.18;128.12
1.2412;103.18;128.12
1.2413;103.18;128.129
1.2414;103.18;128.139
1.2414;103.18;128.147
1.2415;103.18;128.157
1.2415;103.18;128.159
1.2415;103.19;128.162
1.2416;103.18;128.161
1.2417;103.18;128.167
1.2417;103.17;128.164
1.2416;103.16;128.136
1.2416;103.17;128.146
1.2416;103.17;128.147
1.2416;103.16;128.134
1.2416;103.16;128.134
1.2416;103.16;128.141
1.2416;103.16;128.138
1.2416;103.16;128.14
1.2416;103.16;128.133
1.2415;103.17;128.143
1.2415;103.16;128.135
1.2415;103.17;128.14
1.2415;103.16;128.136
1.2414;103.18;128.135
1.2414;103.17;128.127
1.2414;103.17;128.128
1.2414;103.18;128.136
1.2414;103.18;128.141
1.2413;103.19;128.147
1.2414;103.19;128.144
1.2414;103.19;128.146
1.2414;103.19;128.152
1.2413;103.19;128.144
1.2413;103.2;128.154
1.2413;103.2;128.151
1.2413;103.2;128.146
1.2413;103.2;128.141
1.2412;103.19;128.132
1.2412;103.17;128.114
1.2413;103.17;128.111
1.2413;103.17;128.112
1.2413;103.17;128.111
1.2413;103.19;128.123
1.2413;103.19;128.138
1.2412;103.2;128.139
1.2412;103.19;128.127
1.2412;103.19;128.127
1.2412;103.19;128.125
1.2412;103.19;128.117
1.2411;103.19;128.113
1.2411;103.19;128.11
1.2411;103.2;128.125
1.2411;103.19;128.116
1.2411;103.18;128.106
1.241;103.18;128.09
1.2409;103.18;128.081
1.241;103.19;128.105
1.2409;103.2;128.112
1.2409;103.21;128.117
1.2408;103.21;128.115
1.2407;103.22;128.115
1.2406;103.22;128.11
1.2405;103.23;128.111
1.2405;103.23;128.113
1.2405;103.23;128.102
1.2403;103.23;128.1
1.2404;103.23;128.1
1.2404;103.23;128.105
1.2404;103.23;128.107
1.2404;103.23;128.11
1.2404;103.23;128.107
1.2404;103.23;128.11
1.2404;103.24;128.109
1.2407;103.23;128.131
1.2407;103.23;128.138
1.2408;103.21;128.12
1.2407;103.23;128.124
1.2407;103.23;128.126
1.2407;103.23;128.132
1.2407;103.24;128.137
1.2407;103.23;128.129
1.2408;103.22;128.123
1.2407;103.22;128.108
1.2406;103.23;128.115
1.2406;103.23;128.124
1.2406;103.24;128.126
1.2406;103.24;128.122
1.2406;103.23;128.117
1.2406;103.23;128.117
1.2406;103.24;128.122
1.2406;103.24;128.121
1.2406;103.24;128.122
1.2405;103.24;128.117
1.2405;103.24;128.118
1.2406;103.23;128.118
1.2406;103.23;128.122
1.2406;103.22;128.11
1.2407;103.22;128.117
1.2407;103.22;128.113
1.2407;103.21;128.109
1.2408;103.21;128.116
1.2408;103.21;128.115
1.2408;103.22;128.119
1.2408;103.23;128.128
1.2408;103.21;128.104
1.2408;103.21;128.109
1.2408;103.21;128.112
1.2408;103.24;128.141
1.2408;103.23;128.135
1.2408;103.22;128.135
1.2409;103.22;128.135
1.2408;103.22;128.125
1.2409;103.21;128.131
1.241;103.21;128.131
1.241;103.21;128.13
1.2409;103.21;128.129
1.2409;103.23;128.144
1.2409;103.23;128.147
1.2409;103.23;128.151
1.2409;103.23;128.144
1.2406;103.23;128.123
1.2406;103.24;128.125
1.2406;103.24;128.129
1.2406;103.25;128.144
1.2406;103.29;128.191
1.2405;103.27;128.176
1.2406;103.26;128.159
1.2407;103.27;128.177
1.2408;103.27;128.186
1.2408;103.26;128.183
1.2408;103.26;128.184
1.2408;103.26;128.182
1.2409;103.26;128.19
1.2409;103.27;128.208
1.2409;103.27;128.205
1.2411;103.26;128.213
1.2411;103.27;128.223
1.2412;103.27;128.232
1.2412;103.28;128.242
1.2412;103.28;128.246
1.2412;103.28;128.245
1.2411;103.28;128.235
1.2411;103.26;128.219
1.2412;103.27;128.231
1.2412;103.27;128.235
1.2412;103.26;128.227
1.2412;103.26;128.225
1.2412;103.27;128.233
1.2412;103.27;128.235
1.2412;103.28;128.234
1.2412;103.29;128.244
1.2412;103.28;128.245
1.2412;103.28;128.242
1.2411;103.28;128.232
1.2411;103.29;128.235
1.2412;103.27;128.229
1.2411;103.29;128.241
1.2411;103.29;128.245
1.2411;103.29;128.237
1.2412;103.28;128.232
1.2412;103.28;128.235
1.2412;103.28;128.236
1.2412;103.28;128.237
1.2412;103.28;128.24
1.2413;103.28;128.249
1.2412;103.29;128.248
1.2413;103.29;128.254
1.2413;103.29;128.261
1.2413;103.29;128.255
1.2413;103.28;128.254
1.2413;103.28;128.259
1.2414;103.28;128.263
1.2413;103.28;128.254
1.2413;103.28;128.252
1.2413;103.28;128.254
1.2413;103.28;128.253
1.2413;103.28;128.251
1.2413;103.26;128.234
1.2413;103.26;128.234
1.2413;103.26;128.233
1.2413;103.26;128.222
1.2414;103.25;128.226
1.2415;103.25;128.236
1.2414;103.26;128.233
1.2414;103.25;128.23
1.2415;103.25;128.23
1.2415;103.24;128.226
1.2415;103.25;128.23
1.2415;103.25;128.231
1.2415;103.24;128.234
1.2415;103.24;128.231
1.2417;103.23;128.236
1.2418;103.22;128.238
1.242;103.22;128.256
1.2422;103.2;128.26
1.2422;103.2;128.257
1.2422;103.22;128.277
1.2422;103.22;128.274
1.2422;103.22;128.276
1.2422;103.24;128.293
1.2423;103.23;128.298
1.2423;103.23;128.297
1.2423;103.23;128.295
1.2423;103.24;128.308
1.2423;103.24;128.309
1.2423;103.24;128.308
1.2423;103.24;128.307
1.2423;103.24;128.307
1.2423;103.24;128.31
1.2423;103.24;128.309
1.2423;103.23;128.307
1.2423;103.23;128.309
1.2423;103.23;128.301
1.2424;103.23;128.307
1.2424;103.23;128.307
1.2424;103.23;128.301
1.2424;103.22;128.297
1.2424;103.22;128.3
1.2424;103.22;128.302
1.2425;103.22;128.306
1.2426;103.21;128.31
1.2426;103.21;128.312
1.2426;103.21;128.309
1.2426;103.2;128.298
1.2427;103.19;128.285
1.2428;103.18;128.289
1.2428;103.18;128.281
1.2428;103.18;128.28
1.2428;103.18;128.284
1.2427;103.18;128.28
1.2427;103.18;128.28
1.2427;103.18;128.286
1.2428;103.18;128.284
1.2427;103.18;128.277
1.2427;103.18;128.279
1.2427;103.19;128.287
1.2428;103.18;128.286
1.2428;103.18;128.281
1.2427;103.18;128.286
1.2428;103.19;128.286
1.2427;103.18;128.273
1.2427;103.18;128.274
1.2427;103.18;128.281
1.2426;103.19;128.279
1.2426;103.2;128.288
1.2427;103.2;128.294
1.2426;103.2;128.288
1.2425;103.21;128.297
1.2425;103.21;128.298
1.2425;103.23;128.311
1.2423;103.24;128.308
1.2423;103.24;128.313
1.2423;103.24;128.308
1.2423;103.24;128.305
1.2423;103.25;128.31
1.2423;103.25;128.311
1.2422;103.25;128.311
1.2423;103.25;128.313
1.2423;103.26;128.333
1.2423;103.25;128.326
1.2422;103.25;128.309
1.2421;103.25;128.295
1.242;103.25;128.29
1.242;103.25;128.294
1.242;103.26;128.302
1.242;103.27;128.318
1.242;103.27;128.321
1.2421;103.27;128.32
1.242;103.28;128.33
1.242;103.28;128.328
1.242;103.28;128.329
1.242;103.28;128.328
1.242;103.28;128.328
1.242;103.28;128.326
1.242;103.28;128.325
1.2419;103.28;128.318
1.2419;103.28;128.315
1.2419;103.28;128.31
1.2419;103.28;128.308
1.2418;103.29;128.312
1.2418;103.28;128.311
1.2418;103.28;128.311
1.2418;103.28;128.307
1.2419;103.28;128.305
1.2418;103.28;128.312
1.2418;103.28;128.304
1.2418;103.29;128.319
1.2418;103.28;128.311
1.2416;103.28;128.289
1.2416;103.29;128.29
1.2416;103.28;128.275
1.2416;103.27;128.272
1.2416;103.28;128.283
1.2417;103.28;128.283
1.2417;103.27;128.28
1.2415;103.27;128.262
1.2414;103.27;128.255
1.2414;103.28;128.26
